field,value,measurement,timestamp,entity_id,domain
value,2844.0,W,2025-11-16 20:32:09.105711+00:00,ams_linje6_p,sensor
value,72.0,W,2025-11-16 20:32:18.407738+00:00,06_kjeller15a_active_power,sensor
value,2713.0,W,2025-11-16 20:32:18.990187+00:00,ams_linje6_p,sensor
value,2719.0,W,2025-11-16 20:32:19.034414+00:00,ams_linje6_p,sensor
value,2709.0,W,2025-11-16 20:32:19.125297+00:00,ams_linje6_p,sensor
value,2705.0,W,2025-11-16 20:32:22.659720+00:00,ams_linje6_p,sensor
value,2702.0,W,2025-11-16 20:32:26.604775+00:00,ams_linje6_p,sensor
value,2704.0,W,2025-11-16 20:32:33.261829+00:00,ams_linje6_p,sensor
value,2694.0,W,2025-11-16 20:32:34.147396+00:00,ams_linje6_p,sensor
value,2693.0,W,2025-11-16 20:32:36.617579+00:00,ams_linje6_p,sensor
value,2679.0,W,2025-11-16 20:32:39.123252+00:00,ams_linje6_p,sensor
value,2659.0,W,2025-11-16 20:32:49.058216+00:00,ams_linje6_p,sensor
value,2662.0,W,2025-11-16 20:32:49.106543+00:00,ams_linje6_p,sensor
value,2663.0,W,2025-11-16 20:32:49.144015+00:00,ams_linje6_p,sensor
value,2681.0,W,2025-11-16 20:32:52.680991+00:00,ams_linje6_p,sensor
value,2663.0,W,2025-11-16 20:32:56.636995+00:00,ams_linje6_p,sensor
value,2672.0,W,2025-11-16 20:33:04.303769+00:00,ams_linje6_p,sensor
value,2676.0,W,2025-11-16 20:33:04.371367+00:00,ams_linje6_p,sensor
value,2694.0,W,2025-11-16 20:33:06.630321+00:00,ams_linje6_p,sensor
value,2677.0,W,2025-11-16 20:33:09.123631+00:00,ams_linje6_p,sensor
value,2701.0,W,2025-11-16 20:33:19.056784+00:00,ams_linje6_p,sensor
value,2704.0,W,2025-11-16 20:33:19.143310+00:00,ams_linje6_p,sensor
value,2686.0,W,2025-11-16 20:33:22.645644+00:00,ams_linje6_p,sensor
value,2692.0,W,2025-11-16 20:33:26.635551+00:00,ams_linje6_p,sensor
value,2689.0,W,2025-11-16 20:33:32.624117+00:00,ams_linje6_p,sensor
value,2687.0,W,2025-11-16 20:33:35.245605+00:00,ams_linje6_p,sensor
value,2698.0,W,2025-11-16 20:33:36.638104+00:00,ams_linje6_p,sensor
value,2702.0,W,2025-11-16 20:33:39.094057+00:00,ams_linje6_p,sensor
value,57.0,W,2025-11-16 20:33:47.621942+00:00,05_kjokkenlys15a_active_power,sensor
value,2679.0,W,2025-11-16 20:33:48.961681+00:00,ams_linje6_p,sensor
value,2686.0,W,2025-11-16 20:33:49.002328+00:00,ams_linje6_p,sensor
value,2694.0,W,2025-11-16 20:33:49.104455+00:00,ams_linje6_p,sensor
value,2672.0,W,2025-11-16 20:33:52.623305+00:00,ams_linje6_p,sensor
value,2688.0,W,2025-11-16 20:33:56.617982+00:00,ams_linje6_p,sensor
value,2676.0,W,2025-11-16 20:34:02.647630+00:00,ams_linje6_p,sensor
value,2667.0,W,2025-11-16 20:34:04.110301+00:00,ams_linje6_p,sensor
value,2682.0,W,2025-11-16 20:34:06.615310+00:00,ams_linje6_p,sensor
value,2712.0,W,2025-11-16 20:34:09.117659+00:00,ams_linje6_p,sensor
value,126.0,W,2025-11-16 20:34:13.596050+00:00,10badgammel13a_active_power,sensor
value,2677.0,W,2025-11-16 20:34:19.321027+00:00,ams_linje6_p,sensor
value,2690.0,W,2025-11-16 20:34:19.367198+00:00,ams_linje6_p,sensor
value,2684.0,W,2025-11-16 20:34:19.403063+00:00,ams_linje6_p,sensor
value,2675.0,W,2025-11-16 20:34:22.634656+00:00,ams_linje6_p,sensor
value,2672.0,W,2025-11-16 20:34:26.605744+00:00,ams_linje6_p,sensor
value,2677.0,W,2025-11-16 20:34:32.639987+00:00,ams_linje6_p,sensor
value,2678.0,W,2025-11-16 20:34:34.134422+00:00,ams_linje6_p,sensor
value,2694.0,W,2025-11-16 20:34:37.240591+00:00,ams_linje6_p,sensor
value,2691.0,W,2025-11-16 20:34:39.128768+00:00,ams_linje6_p,sensor
value,127.0,W,2025-11-16 20:34:43.580826+00:00,10badgammel13a_active_power,sensor
value,70.0,W,2025-11-16 20:34:48.513631+00:00,06_kjeller15a_active_power,sensor
value,2670.0,W,2025-11-16 20:34:49.148930+00:00,ams_linje6_p,sensor
value,2669.0,W,2025-11-16 20:34:49.191522+00:00,ams_linje6_p,sensor
value,2668.0,W,2025-11-16 20:34:49.225986+00:00,ams_linje6_p,sensor
value,2688.0,W,2025-11-16 20:34:52.624414+00:00,ams_linje6_p,sensor
value,2680.0,W,2025-11-16 20:34:56.619884+00:00,ams_linje6_p,sensor
value,2687.0,W,2025-11-16 20:35:02.631527+00:00,ams_linje6_p,sensor
value,2679.0,W,2025-11-16 20:35:04.109337+00:00,ams_linje6_p,sensor
value,2675.0,W,2025-11-16 20:35:08.296924+00:00,ams_linje6_p,sensor
value,2695.0,W,2025-11-16 20:35:09.115026+00:00,ams_linje6_p,sensor
value,126.0,W,2025-11-16 20:35:13.602851+00:00,10badgammel13a_active_power,sensor
value,24.0,W,2025-11-16 20:35:14.773150+00:00,08_lysstikk2ndfloor1_active_power,sensor
value,2674.0,W,2025-11-16 20:35:19.242263+00:00,ams_linje6_p,sensor
value,2675.0,W,2025-11-16 20:35:19.279439+00:00,ams_linje6_p,sensor
value,2674.0,W,2025-11-16 20:35:19.310226+00:00,ams_linje6_p,sensor
value,2688.0,W,2025-11-16 20:35:22.648637+00:00,ams_linje6_p,sensor
value,2684.0,W,2025-11-16 20:35:26.609797+00:00,ams_linje6_p,sensor
value,2671.0,W,2025-11-16 20:35:32.653907+00:00,ams_linje6_p,sensor
value,2692.0,W,2025-11-16 20:35:34.099210+00:00,ams_linje6_p,sensor
value,2674.0,W,2025-11-16 20:35:36.624371+00:00,ams_linje6_p,sensor
value,2662.0,W,2025-11-16 20:35:39.256911+00:00,ams_linje6_p,sensor
value,127.0,W,2025-11-16 20:35:43.607772+00:00,10badgammel13a_active_power,sensor
value,22.0,W,2025-11-16 20:35:44.789937+00:00,08_lysstikk2ndfloor1_active_power,sensor
value,2676.0,W,2025-11-16 20:35:48.896713+00:00,ams_linje6_p,sensor
value,2677.0,W,2025-11-16 20:35:48.950892+00:00,ams_linje6_p,sensor
value,2679.0,W,2025-11-16 20:35:49.122750+00:00,ams_linje6_p,sensor
value,2675.0,W,2025-11-16 20:35:52.673151+00:00,ams_linje6_p,sensor
value,2676.0,W,2025-11-16 20:35:56.627855+00:00,ams_linje6_p,sensor
value,2683.0,W,2025-11-16 20:36:02.633997+00:00,ams_linje6_p,sensor
value,2661.0,W,2025-11-16 20:36:04.121973+00:00,ams_linje6_p,sensor
value,2673.0,W,2025-11-16 20:36:06.621308+00:00,ams_linje6_p,sensor
value,2676.0,W,2025-11-16 20:36:10.286644+00:00,ams_linje6_p,sensor
value,126.0,W,2025-11-16 20:36:13.593307+00:00,10badgammel13a_active_power,sensor
value,2666.0,W,2025-11-16 20:36:19.090068+00:00,ams_linje6_p,sensor
value,2672.0,W,2025-11-16 20:36:19.139079+00:00,ams_linje6_p,sensor
value,2666.0,W,2025-11-16 20:36:19.191196+00:00,ams_linje6_p,sensor
value,2675.0,W,2025-11-16 20:36:22.690231+00:00,ams_linje6_p,sensor
value,2676.0,W,2025-11-16 20:36:26.597705+00:00,ams_linje6_p,sensor
value,2672.0,W,2025-11-16 20:36:32.634981+00:00,ams_linje6_p,sensor
value,2669.0,W,2025-11-16 20:36:34.141320+00:00,ams_linje6_p,sensor
value,2666.0,W,2025-11-16 20:36:38.086537+00:00,ams_linje6_p,sensor
value,2662.0,W,2025-11-16 20:36:39.111372+00:00,ams_linje6_p,sensor
value,127.0,W,2025-11-16 20:36:43.681998+00:00,10badgammel13a_active_power,sensor
value,2672.0,W,2025-11-16 20:36:49.239703+00:00,ams_linje6_p,sensor
value,2665.0,W,2025-11-16 20:36:49.280231+00:00,ams_linje6_p,sensor
value,2669.0,W,2025-11-16 20:36:49.312428+00:00,ams_linje6_p,sensor
value,2667.0,W,2025-11-16 20:36:52.644760+00:00,ams_linje6_p,sensor
value,2666.0,W,2025-11-16 20:36:56.627141+00:00,ams_linje6_p,sensor
value,2664.0,W,2025-11-16 20:37:02.637335+00:00,ams_linje6_p,sensor
value,2672.0,W,2025-11-16 20:37:04.099562+00:00,ams_linje6_p,sensor
value,2665.0,W,2025-11-16 20:37:06.636247+00:00,ams_linje6_p,sensor
value,2668.0,W,2025-11-16 20:37:09.146076+00:00,ams_linje6_p,sensor
value,74.0,W,2025-11-16 20:37:42.380627+00:00,06_kjeller15a_active_power,sensor
value,2678.0,W,2025-11-16 20:37:42.984665+00:00,ams_linje6_p,sensor
value,2661.0,W,2025-11-16 20:37:49.480261+00:00,ams_linje6_p,sensor
value,2671.0,W,2025-11-16 20:37:49.579455+00:00,ams_linje6_p,sensor
value,2662.0,W,2025-11-16 20:37:49.647422+00:00,ams_linje6_p,sensor
value,2654.0,W,2025-11-16 20:37:49.761177+00:00,ams_linje6_p,sensor
value,2662.0,W,2025-11-16 20:37:49.854014+00:00,ams_linje6_p,sensor
value,2652.0,W,2025-11-16 20:37:49.903413+00:00,ams_linje6_p,sensor
value,2665.0,W,2025-11-16 20:37:49.943041+00:00,ams_linje6_p,sensor
value,2664.0,W,2025-11-16 20:37:49.976903+00:00,ams_linje6_p,sensor
value,2933.0,W,2025-11-16 20:37:50.064561+00:00,ams_linje6_p,sensor
value,2929.0,W,2025-11-16 20:37:50.135257+00:00,ams_linje6_p,sensor
value,2936.0,W,2025-11-16 20:37:50.180422+00:00,ams_linje6_p,sensor
value,2933.0,W,2025-11-16 20:37:52.632368+00:00,ams_linje6_p,sensor
value,2655.0,W,2025-11-16 20:37:56.616228+00:00,ams_linje6_p,sensor
value,2663.0,W,2025-11-16 20:38:02.675538+00:00,ams_linje6_p,sensor
value,2657.0,W,2025-11-16 20:38:04.189278+00:00,ams_linje6_p,sensor
value,2649.0,W,2025-11-16 20:38:06.606437+00:00,ams_linje6_p,sensor
value,2654.0,W,2025-11-16 20:38:09.142570+00:00,ams_linje6_p,sensor
value,126.0,W,2025-11-16 20:38:13.818071+00:00,10badgammel13a_active_power,sensor
value,347.0,W,2025-11-16 20:38:18.732934+00:00,06_kjeller15a_active_power,sensor
value,2645.0,W,2025-11-16 20:38:19.397361+00:00,ams_linje6_p,sensor
value,2654.0,W,2025-11-16 20:38:19.422324+00:00,ams_linje6_p,sensor
value,2661.0,W,2025-11-16 20:38:22.647826+00:00,ams_linje6_p,sensor
value,2650.0,W,2025-11-16 20:38:26.610125+00:00,ams_linje6_p,sensor
value,2649.0,W,2025-11-16 20:38:32.626436+00:00,ams_linje6_p,sensor
value,2659.0,W,2025-11-16 20:38:34.107435+00:00,ams_linje6_p,sensor
value,2653.0,W,2025-11-16 20:38:36.649417+00:00,ams_linje6_p,sensor
value,2647.0,W,2025-11-16 20:38:39.100294+00:00,ams_linje6_p,sensor
value,127.0,W,2025-11-16 20:38:43.786132+00:00,10badgammel13a_active_power,sensor
value,73.0,W,2025-11-16 20:38:48.536347+00:00,06_kjeller15a_active_power,sensor
value,2651.0,W,2025-11-16 20:38:49.143272+00:00,ams_linje6_p,sensor
value,2665.0,W,2025-11-16 20:38:49.181538+00:00,ams_linje6_p,sensor
value,2650.0,W,2025-11-16 20:38:49.223371+00:00,ams_linje6_p,sensor
value,2644.0,W,2025-11-16 20:38:52.635401+00:00,ams_linje6_p,sensor
value,2666.0,W,2025-11-16 20:38:56.620647+00:00,ams_linje6_p,sensor
value,2678.0,W,2025-11-16 20:39:02.628399+00:00,ams_linje6_p,sensor
value,2674.0,W,2025-11-16 20:39:04.118617+00:00,ams_linje6_p,sensor
value,2682.0,W,2025-11-16 20:39:06.620771+00:00,ams_linje6_p,sensor
value,2669.0,W,2025-11-16 20:39:09.098067+00:00,ams_linje6_p,sensor
value,126.0,W,2025-11-16 20:39:13.779729+00:00,10badgammel13a_active_power,sensor
value,2677.0,W,2025-11-16 20:39:19.495526+00:00,ams_linje6_p,sensor
value,2685.0,W,2025-11-16 20:39:19.538081+00:00,ams_linje6_p,sensor
value,2680.0,W,2025-11-16 20:39:19.572449+00:00,ams_linje6_p,sensor
value,2675.0,W,2025-11-16 20:39:22.627971+00:00,ams_linje6_p,sensor
value,2673.0,W,2025-11-16 20:39:26.621680+00:00,ams_linje6_p,sensor
value,2681.0,W,2025-11-16 20:39:32.647504+00:00,ams_linje6_p,sensor
value,2671.0,W,2025-11-16 20:39:34.118545+00:00,ams_linje6_p,sensor
value,2678.0,W,2025-11-16 20:39:36.614903+00:00,ams_linje6_p,sensor
value,2673.0,W,2025-11-16 20:39:39.129864+00:00,ams_linje6_p,sensor
value,127.0,W,2025-11-16 20:39:43.833360+00:00,10badgammel13a_active_power,sensor
value,2665.0,W,2025-11-16 20:39:49.174994+00:00,ams_linje6_p,sensor
value,2675.0,W,2025-11-16 20:39:49.220395+00:00,ams_linje6_p,sensor
value,2670.0,W,2025-11-16 20:39:49.255306+00:00,ams_linje6_p,sensor
value,2676.0,W,2025-11-16 20:39:52.629548+00:00,ams_linje6_p,sensor
value,2671.0,W,2025-11-16 20:39:54.124835+00:00,ams_linje6_p,sensor
value,2680.0,W,2025-11-16 20:40:02.626980+00:00,ams_linje6_p,sensor
value,2670.0,W,2025-11-16 20:40:04.146521+00:00,ams_linje6_p,sensor
value,2672.0,W,2025-11-16 20:40:06.599594+00:00,ams_linje6_p,sensor
value,2666.0,W,2025-11-16 20:40:09.121912+00:00,ams_linje6_p,sensor
value,2677.0,W,2025-11-16 20:40:19.248106+00:00,ams_linje6_p,sensor
value,2666.0,W,2025-11-16 20:40:19.290393+00:00,ams_linje6_p,sensor
value,2680.0,W,2025-11-16 20:40:19.327652+00:00,ams_linje6_p,sensor
value,2669.0,W,2025-11-16 20:40:22.647066+00:00,ams_linje6_p,sensor
value,2671.0,W,2025-11-16 20:40:26.620985+00:00,ams_linje6_p,sensor
value,2675.0,W,2025-11-16 20:40:32.638188+00:00,ams_linje6_p,sensor
value,2676.0,W,2025-11-16 20:40:34.127357+00:00,ams_linje6_p,sensor
value,2679.0,W,2025-11-16 20:40:36.630034+00:00,ams_linje6_p,sensor
value,2680.0,W,2025-11-16 20:40:39.115272+00:00,ams_linje6_p,sensor
value,2675.0,W,2025-11-16 20:40:49.004336+00:00,ams_linje6_p,sensor
value,2679.0,W,2025-11-16 20:40:49.050958+00:00,ams_linje6_p,sensor
value,2676.0,W,2025-11-16 20:40:49.430762+00:00,ams_linje6_p,sensor
value,2678.0,W,2025-11-16 20:40:52.673204+00:00,ams_linje6_p,sensor
value,2673.0,W,2025-11-16 20:40:56.630515+00:00,ams_linje6_p,sensor
value,2666.0,W,2025-11-16 20:41:02.645790+00:00,ams_linje6_p,sensor
value,2691.0,W,2025-11-16 20:41:04.098911+00:00,ams_linje6_p,sensor
value,2726.0,W,2025-11-16 20:41:06.619447+00:00,ams_linje6_p,sensor
value,2727.0,W,2025-11-16 20:41:09.139463+00:00,ams_linje6_p,sensor
value,2743.0,W,2025-11-16 20:41:19.262506+00:00,ams_linje6_p,sensor
value,2738.0,W,2025-11-16 20:41:19.310300+00:00,ams_linje6_p,sensor
value,2743.0,W,2025-11-16 20:41:20.434245+00:00,ams_linje6_p,sensor
value,2738.0,W,2025-11-16 20:41:22.647566+00:00,ams_linje6_p,sensor
value,2746.0,W,2025-11-16 20:41:26.611169+00:00,ams_linje6_p,sensor
value,2739.0,W,2025-11-16 20:41:32.647066+00:00,ams_linje6_p,sensor
value,2737.0,W,2025-11-16 20:41:34.149004+00:00,ams_linje6_p,sensor
value,2746.0,W,2025-11-16 20:41:36.601281+00:00,ams_linje6_p,sensor
value,2737.0,W,2025-11-16 20:41:42.655288+00:00,ams_linje6_p,sensor
value,126.0,W,2025-11-16 20:41:43.816307+00:00,10badgammel13a_active_power,sensor
value,2742.0,W,2025-11-16 20:41:49.349714+00:00,ams_linje6_p,sensor
value,2740.0,W,2025-11-16 20:41:49.382099+00:00,ams_linje6_p,sensor
value,2741.0,W,2025-11-16 20:41:52.636486+00:00,ams_linje6_p,sensor
value,2734.0,W,2025-11-16 20:41:56.642198+00:00,ams_linje6_p,sensor
value,2732.0,W,2025-11-16 20:42:02.645505+00:00,ams_linje6_p,sensor
value,2738.0,W,2025-11-16 20:42:04.117526+00:00,ams_linje6_p,sensor
value,2731.0,W,2025-11-16 20:42:06.610589+00:00,ams_linje6_p,sensor
value,2735.0,W,2025-11-16 20:42:09.118412+00:00,ams_linje6_p,sensor
value,72.0,W,2025-11-16 20:42:18.801714+00:00,06_kjeller15a_active_power,sensor
value,2753.0,W,2025-11-16 20:42:19.409720+00:00,ams_linje6_p,sensor
value,2780.0,W,2025-11-16 20:42:19.453588+00:00,ams_linje6_p,sensor
value,2931.0,W,2025-11-16 20:42:19.486760+00:00,ams_linje6_p,sensor
value,2923.0,W,2025-11-16 20:42:22.644150+00:00,ams_linje6_p,sensor
value,2914.0,W,2025-11-16 20:42:26.617071+00:00,ams_linje6_p,sensor
value,2918.0,W,2025-11-16 20:42:32.632687+00:00,ams_linje6_p,sensor
value,2913.0,W,2025-11-16 20:42:34.132895+00:00,ams_linje6_p,sensor
value,2906.0,W,2025-11-16 20:42:36.606857+00:00,ams_linje6_p,sensor
value,2919.0,W,2025-11-16 20:42:39.139328+00:00,ams_linje6_p,sensor
value,127.0,W,2025-11-16 20:42:43.795746+00:00,10badgammel13a_active_power,sensor
value,2923.0,W,2025-11-16 20:42:49.173921+00:00,ams_linje6_p,sensor
value,2929.0,W,2025-11-16 20:42:49.220541+00:00,ams_linje6_p,sensor
value,2923.0,W,2025-11-16 20:42:49.254579+00:00,ams_linje6_p,sensor
value,2916.0,W,2025-11-16 20:42:53.707900+00:00,ams_linje6_p,sensor
value,2917.0,W,2025-11-16 20:42:56.621249+00:00,ams_linje6_p,sensor
value,2912.0,W,2025-11-16 20:43:02.656792+00:00,ams_linje6_p,sensor
value,2914.0,W,2025-11-16 20:43:06.620256+00:00,ams_linje6_p,sensor
value,2910.0,W,2025-11-16 20:43:09.117141+00:00,ams_linje6_p,sensor
value,218.0,W,2025-11-16 20:43:18.551743+00:00,06_kjeller15a_active_power,sensor
value,2909.0,W,2025-11-16 20:43:19.207368+00:00,ams_linje6_p,sensor
value,2919.0,W,2025-11-16 20:43:19.247215+00:00,ams_linje6_p,sensor
value,2916.0,W,2025-11-16 20:43:19.287737+00:00,ams_linje6_p,sensor
value,2913.0,W,2025-11-16 20:43:26.636737+00:00,ams_linje6_p,sensor
value,2909.0,W,2025-11-16 20:43:34.128341+00:00,ams_linje6_p,sensor
value,2922.0,W,2025-11-16 20:43:36.626287+00:00,ams_linje6_p,sensor
value,2910.0,W,2025-11-16 20:43:39.116489+00:00,ams_linje6_p,sensor
value,2922.0,W,2025-11-16 20:43:49.152837+00:00,ams_linje6_p,sensor
value,2919.0,W,2025-11-16 20:43:49.195147+00:00,ams_linje6_p,sensor
value,2909.0,W,2025-11-16 20:43:49.227732+00:00,ams_linje6_p,sensor
value,2913.0,W,2025-11-16 20:43:52.657445+00:00,ams_linje6_p,sensor
value,2917.0,W,2025-11-16 20:43:55.527590+00:00,ams_linje6_p,sensor
value,2918.0,W,2025-11-16 20:43:56.650544+00:00,ams_linje6_p,sensor
value,2920.0,W,2025-11-16 20:43:59.102454+00:00,ams_linje6_p,sensor
value,2909.0,W,2025-11-16 20:44:02.639120+00:00,ams_linje6_p,sensor
value,2919.0,W,2025-11-16 20:44:06.623868+00:00,ams_linje6_p,sensor
value,2917.0,W,2025-11-16 20:44:12.639688+00:00,ams_linje6_p,sensor
value,2912.0,W,2025-11-16 20:44:19.170533+00:00,ams_linje6_p,sensor
value,2913.0,W,2025-11-16 20:44:19.205274+00:00,ams_linje6_p,sensor
value,2901.0,W,2025-11-16 20:44:22.637022+00:00,ams_linje6_p,sensor
value,2887.0,W,2025-11-16 20:44:26.860904+00:00,ams_linje6_p,sensor
value,2899.0,W,2025-11-16 20:44:29.123907+00:00,ams_linje6_p,sensor
value,2891.0,W,2025-11-16 20:44:34.152452+00:00,ams_linje6_p,sensor
value,2885.0,W,2025-11-16 20:44:36.637162+00:00,ams_linje6_p,sensor
value,2882.0,W,2025-11-16 20:44:42.639796+00:00,ams_linje6_p,sensor
value,2875.0,W,2025-11-16 20:44:49.128139+00:00,ams_linje6_p,sensor
value,2869.0,W,2025-11-16 20:44:49.173254+00:00,ams_linje6_p,sensor
value,2888.0,W,2025-11-16 20:44:49.208321+00:00,ams_linje6_p,sensor
value,2876.0,W,2025-11-16 20:44:52.635649+00:00,ams_linje6_p,sensor
value,2886.0,W,2025-11-16 20:44:57.630195+00:00,ams_linje6_p,sensor
value,2888.0,W,2025-11-16 20:45:02.712439+00:00,ams_linje6_p,sensor
value,2896.0,W,2025-11-16 20:45:04.109208+00:00,ams_linje6_p,sensor
value,2877.0,W,2025-11-16 20:45:06.616281+00:00,ams_linje6_p,sensor
value,2883.0,W,2025-11-16 20:45:09.112293+00:00,ams_linje6_p,sensor
value,2892.0,W,2025-11-16 20:45:19.160202+00:00,ams_linje6_p,sensor
value,2883.0,W,2025-11-16 20:45:19.226631+00:00,ams_linje6_p,sensor
value,2894.0,W,2025-11-16 20:45:22.669973+00:00,ams_linje6_p,sensor
value,2878.0,W,2025-11-16 20:45:26.631847+00:00,ams_linje6_p,sensor
value,2880.0,W,2025-11-16 20:45:32.648938+00:00,ams_linje6_p,sensor
value,2881.0,W,2025-11-16 20:45:34.108346+00:00,ams_linje6_p,sensor
value,2878.0,W,2025-11-16 20:45:36.599236+00:00,ams_linje6_p,sensor
value,2884.0,W,2025-11-16 20:45:39.123969+00:00,ams_linje6_p,sensor
value,206.0,W,2025-11-16 20:45:48.624384+00:00,06_kjeller15a_active_power,sensor
value,2877.0,W,2025-11-16 20:45:49.260893+00:00,ams_linje6_p,sensor
value,2878.0,W,2025-11-16 20:45:49.304687+00:00,ams_linje6_p,sensor
value,2879.0,W,2025-11-16 20:45:52.661452+00:00,ams_linje6_p,sensor
value,2863.0,W,2025-11-16 20:45:54.111413+00:00,ams_linje6_p,sensor
value,2882.0,W,2025-11-16 20:45:56.644865+00:00,ams_linje6_p,sensor
value,2880.0,W,2025-11-16 20:45:59.661453+00:00,ams_linje6_p,sensor
value,2870.0,W,2025-11-16 20:46:02.640765+00:00,ams_linje6_p,sensor
value,2868.0,W,2025-11-16 20:46:04.119189+00:00,ams_linje6_p,sensor
value,2878.0,W,2025-11-16 20:46:06.628973+00:00,ams_linje6_p,sensor
value,2883.0,W,2025-11-16 20:46:12.638545+00:00,ams_linje6_p,sensor
value,2872.0,W,2025-11-16 20:46:19.250013+00:00,ams_linje6_p,sensor
value,2877.0,W,2025-11-16 20:46:19.291562+00:00,ams_linje6_p,sensor
value,2887.0,W,2025-11-16 20:46:19.335399+00:00,ams_linje6_p,sensor
value,2882.0,W,2025-11-16 20:46:22.637211+00:00,ams_linje6_p,sensor
value,2876.0,W,2025-11-16 20:46:26.639146+00:00,ams_linje6_p,sensor
value,2889.0,W,2025-11-16 20:46:32.648476+00:00,ams_linje6_p,sensor
value,2881.0,W,2025-11-16 20:46:35.636729+00:00,ams_linje6_p,sensor
value,2878.0,W,2025-11-16 20:46:36.621337+00:00,ams_linje6_p,sensor
value,2881.0,W,2025-11-16 20:46:39.117279+00:00,ams_linje6_p,sensor
value,205.0,W,2025-11-16 20:46:48.799559+00:00,06_kjeller15a_active_power,sensor
value,2878.0,W,2025-11-16 20:46:49.440484+00:00,ams_linje6_p,sensor
value,2887.0,W,2025-11-16 20:46:49.485581+00:00,ams_linje6_p,sensor
value,2876.0,W,2025-11-16 20:46:49.521924+00:00,ams_linje6_p,sensor
value,2890.0,W,2025-11-16 20:46:52.677415+00:00,ams_linje6_p,sensor
value,2882.0,W,2025-11-16 20:46:54.141038+00:00,ams_linje6_p,sensor
value,2874.0,W,2025-11-16 20:46:56.633417+00:00,ams_linje6_p,sensor
value,2883.0,W,2025-11-16 20:46:59.140345+00:00,ams_linje6_p,sensor
value,2880.0,W,2025-11-16 20:47:04.148351+00:00,ams_linje6_p,sensor
value,2895.0,W,2025-11-16 20:47:06.615959+00:00,ams_linje6_p,sensor
value,2883.0,W,2025-11-16 20:47:09.136340+00:00,ams_linje6_p,sensor
value,209.0,W,2025-11-16 20:47:19.042685+00:00,06_kjeller15a_active_power,sensor
value,2880.0,W,2025-11-16 20:47:19.683363+00:00,ams_linje6_p,sensor
value,2874.0,W,2025-11-16 20:47:19.727774+00:00,ams_linje6_p,sensor
value,2882.0,W,2025-11-16 20:47:19.761925+00:00,ams_linje6_p,sensor
value,2870.0,W,2025-11-16 20:47:22.631903+00:00,ams_linje6_p,sensor
value,2872.0,W,2025-11-16 20:47:26.603062+00:00,ams_linje6_p,sensor
value,2870.0,W,2025-11-16 20:47:32.695310+00:00,ams_linje6_p,sensor
value,2869.0,W,2025-11-16 20:47:36.611942+00:00,ams_linje6_p,sensor
value,2872.0,W,2025-11-16 20:47:39.137435+00:00,ams_linje6_p,sensor
value,2876.0,W,2025-11-16 20:47:49.284156+00:00,ams_linje6_p,sensor
value,2874.0,W,2025-11-16 20:47:49.342995+00:00,ams_linje6_p,sensor
value,2876.0,W,2025-11-16 20:47:52.656278+00:00,ams_linje6_p,sensor
value,2875.0,W,2025-11-16 20:47:54.111052+00:00,ams_linje6_p,sensor
value,2872.0,W,2025-11-16 20:47:56.625912+00:00,ams_linje6_p,sensor
value,2864.0,W,2025-11-16 20:48:03.715456+00:00,ams_linje6_p,sensor
value,2877.0,W,2025-11-16 20:48:04.112631+00:00,ams_linje6_p,sensor
value,2879.0,W,2025-11-16 20:48:06.628940+00:00,ams_linje6_p,sensor
value,2866.0,W,2025-11-16 20:48:09.131899+00:00,ams_linje6_p,sensor
value,58.0,W,2025-11-16 20:48:17.798043+00:00,05_kjokkenlys15a_active_power,sensor
value,2883.0,W,2025-11-16 20:48:19.147147+00:00,ams_linje6_p,sensor
value,2891.0,W,2025-11-16 20:48:19.187991+00:00,ams_linje6_p,sensor
value,2869.0,W,2025-11-16 20:48:19.222360+00:00,ams_linje6_p,sensor
value,2873.0,W,2025-11-16 20:48:22.646175+00:00,ams_linje6_p,sensor
value,2874.0,W,2025-11-16 20:48:26.625611+00:00,ams_linje6_p,sensor
value,2875.0,W,2025-11-16 20:48:29.154587+00:00,ams_linje6_p,sensor
value,2871.0,W,2025-11-16 20:48:32.675832+00:00,ams_linje6_p,sensor
value,2890.0,W,2025-11-16 20:48:34.740489+00:00,ams_linje6_p,sensor
value,2875.0,W,2025-11-16 20:48:36.617352+00:00,ams_linje6_p,sensor
value,2867.0,W,2025-11-16 20:48:39.149317+00:00,ams_linje6_p,sensor
value,208.0,W,2025-11-16 20:48:48.547284+00:00,06_kjeller15a_active_power,sensor
value,2870.0,W,2025-11-16 20:48:49.147339+00:00,ams_linje6_p,sensor
